taxonID,parent,synonymOf,name,authorship,taxonRank,status,genus,specificEpithet,infraspecificEpithet
3799028,,3801363.0,Solanum organorum,Dunal,species,synonym,Solanum,organorum,
7300009,,,Solanum magistacrolobum magistacrolobum,,form,accepted,Solanum,magistacrolobum,magistacrolobum
3802144,,,Solanum magistacrolobum purpureum,"Ochoa, 1995",form,accepted,Solanum,magistacrolobum,purpureum
2930448,,2930447.0,Solanum nicandricalyx,Cabrera,species,synonym,Solanum,nicandricalyx,
2931489,,2930601.0,Solanum benthamii,Dunal,species,synonym,Solanum,benthamii,
7475811,,2929195.0,Solanum gracile,Sendtn.,species,heterotypic synonym,Solanum,gracile,
2929206,,2929195.0,Solanum fraxinifolium pamplonense,Bitter,subspecies,synonym,Solanum,fraxinifolium,pamplonense
2929203,,2929195.0,Solanum suaveolens endlicheri,Bitter,variety,synonym,Solanum,suaveolens,endlicheri
2929210,,2929195.0,Solanum ervendbergii,Rydb.,species,synonym,Solanum,ervendbergii,
2929202,,2929195.0,Solanum endlicheri,Dunal,species,synonym,Solanum,endlicheri,
2929204,,2929195.0,Solanum suaveolens heterotrichostylum,Bitter,variety,synonym,Solanum,suaveolens,heterotrichostylum
2929200,,2929195.0,Solanum tarapotense,Van Heurck & Müll.Arg.,species,synonym,Solanum,tarapotense,
2929197,,2929195.0,Solanum suaveolens chalarophyes,Bitter,variety,synonym,Solanum,suaveolens,chalarophyes
2929201,,2929195.0,Solanum belizense,Lundell,species,synonym,Solanum,belizense,
2929196,,2929195.0,Solanum microphyllidium,Bitter,species,synonym,Solanum,microphyllidium,
2929207,,2929195.0,Solanum huastecanum,Lundell,species,synonym,Solanum,huastecanum,
2929198,,2929195.0,Solanum suaveolens glabrescens,Bitter,variety,synonym,Solanum,suaveolens,glabrescens
11011067,,2930907.0,Solanum dunalianum inerme,Witasek,variety,synonym,Solanum,dunalianum,inerme
3800679,,2931992.0,Solanum sinclairii,Bitter,species,synonym,Solanum,sinclairii,
2929209,,2929195.0,Solanum suaveolens microphyllidium,Bitter,subspecies,synonym,Solanum,suaveolens,microphyllidium
2929365,,2929364.0,Solanum uleanum unipedunculatum,Bitter,variety,synonym,Solanum,uleanum,unipedunculatum
2929366,,2929364.0,Solanum uleanum gracilescens,Bitter,variety,synonym,Solanum,uleanum,gracilescens
2929088,,2929070.0,Solanum woodsonii,Correll,species,synonym,Solanum,woodsonii,
3796847,,2929070.0,Solanum valenzuelae,Palacio,species,synonym,Solanum,valenzuelae,
2929090,,2929070.0,Solanum cacetanum,Ochoa,species,synonym,Solanum,cacetanum,
7666350,,2929070.0,Solanum caquetanum,Ochoa,species,synonym,Solanum,caquetanum,
2929086,,2929070.0,Solanum filamentum,Correll,species,synonym,Solanum,filamentum,
2929075,,2929070.0,Solanum jaenense,Ochoa,species,synonym,Solanum,jaenense,
2929077,,2929070.0,Solanum subpanduratum,Ochoa,species,synonym,Solanum,subpanduratum,
3798637,,2929070.0,Solanum papa,Valenzuela ex Palacio,species,synonym,Solanum,papa,
2929085,,2929070.0,Solanum colombianum quindiuense,Bukasov,form,synonym,Solanum,colombianum,quindiuense
2929074,,2929070.0,Solanum otites,Dunal,species,synonym,Solanum,otites,
2929089,,2929070.0,Solanum moscopanum,Hawkes,species,synonym,Solanum,moscopanum,
3799294,,2929070.0,Solanum sucubunense,Ochoa,species,synonym,Solanum,sucubunense,
2929072,,2929070.0,Solanum colombianum trianae,Bitter,variety,synonym,Solanum,colombianum,trianae
7406674,,2929070.0,Solanum grandiflorum leiocarpum,Dunal,variety,synonym,Solanum,grandiflorum,leiocarpum
2929081,,2929070.0,Solanum colombianum zipaquiranum,Hawkes,variety,synonym,Solanum,colombianum,zipaquiranum
2929078,,2929070.0,Solanum calacalinum,Ochoa,species,synonym,Solanum,calacalinum,
2929084,,2929070.0,Solanum tundalomense,Ochoa,species,synonym,Solanum,tundalomense,
2929073,,2929070.0,Solanum orocense,Ochoa,species,synonym,Solanum,orocense,
2929071,,2929070.0,Solanum nemorosum,Ochoa,species,synonym,Solanum,nemorosum,
3796883,,2929070.0,Solanum cuencanum,Juz. & Bukasov,species,synonym,Solanum,cuencanum,
2929087,,2929070.0,Solanum otites trizygum,Bitter,form,synonym,Solanum,otites,trizygum
3803356,,2929070.0,Solanum venezuelicum,Bukasov,species,synonym,Solanum,venezuelicum,
2929079,,2929070.0,Solanum cuatrecasasii,Ochoa,species,synonym,Solanum,cuatrecasasii,
2929076,,2929070.0,Solanum dolichocarpum,Bitter,species,synonym,Solanum,dolichocarpum,
2929083,,2929070.0,Solanum pamplonense,L.E.López,species,synonym,Solanum,pamplonense,
8179172,,2929070.0,Solanum colombianum zipaquiranum,Hawkes,form,synonym,Solanum,colombianum,zipaquiranum
