taxonID,parent,synonymOf,name,authorship,taxonRank,status
3801957,,2932930,Jaborosa integrifolia brasiliensis,Dunal,variety,synonym
2932931,,2932930,Jaborosa intergrifolia,Lam.,species,synonym
8596402,,2932930,Datura acaulis,Pav.,species,homotypic synonym
3802944,,3802067,Himeranthus ameghinoi,Speg.,species,synonym
3801956,,3802816,Stimoryne reitzii,(Sm. & Downs) Wijsman,species,synonym
12302038,,2928859,Petunia versicolor,Mallons,species,homotypic synonym
12317387,,2928859,Petunia violacea atkinsiana,(Sweet) Paxton,variety,homotypic synonym
11992905,,2928859,Petunia xhybrida,hort.,species,homotypic synonym
3798721,,2928859,Nierembergia atkinsiana,Sweet,species,synonym
7695030,,2928859,Petunia atkinsiana,D.Don,species,homotypic synonym
6830343,,2928859,Petunia violacea hybrida,Hook.,variety,synonym
10599747,,2928859,,,species,synonym
3803293,,2928859,Petunia alba,M.C.Ferguson & Ottley,species,synonym
3802974,,2928859,Petunia meleagris,Planch.,species,synonym
8490592,,2928859,Petunia xhybrida,hort. ex E.Vilm.,species,synonym
12287180,,2928859,Petunia versicolor,Mallons ex J.Dix,species,synonym
3802845,,2928859,Petunia punctata,Paxton,species,synonym
3800511,,2928859,Nicotiana atkinsiana,(Sweet) Kuntze,species,synonym
8341047,,2928859,Petunia atkinsiana,(Sweet) D.Don ex W.H.Baxter,species,synonym
12281436,,2928859,Petunia violacea atkinsiana,(Sweet) Paxton ex Dunal,variety,synonym
2928860,,2928859,Petunia hybrida,(Hook.) Vilm.,species,synonym
11081712,,2928859,Petunia hybrida,(Hook.) Regel,species,synonym
3801995,,2928859,Stimoryne hybrida,(Hook.) Wijsman,species,synonym
8690709,,3803265,Petunia atkinsii,hort.,species,homotypic synonym
7758192,,,Petunia axillaris axillaris,,subspecies,accepted
3803236,,,Petunia axillaris subandina,T.Ando,subspecies,accepted
3803244,,,Petunia axillaris parodii,(Steere) Cabrera,subspecies,accepted
3801947,,3802791,Stimoryne saxicola,(Sm. & Downs) Wijsman,species,synonym
3799758,,3798947,Nicotiana leguiana,J.F.Macbr.,species,synonym
3803070,,3802927,Petunia integrifolia occidentalis,(R.E.Fr.) Wijsman,subspecies,synonym
3801976,,3802927,Stimoryne integrifolia occidentalis,(R.E.Fr.) Wijsman,subspecies,synonym
7511382,,2928861,Salpiglossis integrifolia,Hook.,species,synonym
8465128,,2928861,Petunia phoenicea,D.Don,species,homotypic synonym
3802868,,2928861,Petunia phoenicea,D.Don ex Loudon,species,synonym
7709078,,2928861,Nierembergia punicea,Sendtn.,species,synonym
7300138,,,Petunia integrifolia integrifolia,,subspecies,accepted
3803077,,,Petunia integrifolia depauperata,(R.E.Fr.) Stehmann,subspecies,accepted
3801982,,3803094,Stimoryne integrifolia inflata,(R.E.Fr.) Wijsman,subspecies,synonym
3803074,,3803094,Petunia integrifolia inflata,(R.E.Fr.) Wijsman,subspecies,synonym
3801938,,3802774,Stimoryne scheideana,(Sm. & Downs) Wijsman,species,synonym
3800580,,5341821,Browallia jamesonii,Benth.,species,synonym
5581377,,5341821,Streptosolen benthamii,Miers,species,synonym
7299818,,8829259,Metternichia princeps princeps,,variety,synonym
10015606,,,Metternichia principis macrocalyx,Carvalho,variety,accepted
10272505,,,Metternichia principis principis,,variety,accepted
7368707,,10272505,Lisianthius ophiorriza,Vell.,species,synonym
7299817,,7873790,Metternichia princeps,Miers,species,synonym
3800865,,7873790,Metternichia affinis,C.Presl,species,synonym
3800838,,7873790,Metternichia spectabilis,Regel,species,synonym
3800847,,,Metternichia princeps macrocalyx,Carvalho,variety,accepted
3799798,,3799614,Brunfelsia nyctaginoides,Standl.,species,synonym
3803399,,3800084,Anthocercis albicans tomentosa,Benth.,variety,synonym
3799985,,3800084,Cyphanthera tomentosa,(Benth.) Miers,species,synonym
3799379,,3801280,Rahowardiana globifera,S.Knapp & D' Arcy,species,synonym
3799368,,3801172,Rahowardiana wardiana,D' Arcy,species,synonym
5581041,,3801227,Brugmansia parviflora,Walp.,species,synonym
3801318,,3801227,Markea parviflora,Ducke,species,synonym
3800807,,3801259,Laureria mexicana,Schltdl.,species,synonym
3801307,,3801259,Juanulloa bicolor,Gleason,species,synonym
3801206,,3801259,Juanulloa sargii,Donn.Sm.,species,synonym
3801320,,3801259,Juanulloa aurantiaca,Otto & A.Dietr.,species,synonym
5581080,,3801259,Brugmansia coccinea,W.Bull,species,synonym
3801300,,3801259,Juanulloa elliptica,Ruiz & Pav. ex Dunal,species,synonym
5581061,,3801259,Brugmansia floribunda,Paxton,species,synonym
3801239,,3801259,Juanulloa panamensis,Miers,species,synonym
3798869,,3801259,Datura floribunda,Paxton,species,synonym
8476121,,3801259,Juanulloa elliptica,Ruiz & Pav.,species,homotypic synonym
5581102,,3801259,Brugmansia aurantiaca,Walp.,species,synonym
3798953,,3801259,Datura coccinea,(W.Bull) N.E.Br.,species,synonym
3802842,,7299875,Hydrocalyx quindiuensis,Triana,species,synonym
3798247,,7299875,Sarcophysa speciosa,Miers,species,synonym
3801195,,7299875,Juanulloa speciosa glabra,Cuatrec.,variety,synonym
3799499,,3801232,Portaea aurantiaca,Ten.,species,synonym
3801264,,3801232,Juanulloa membranacea,Rusby,species,synonym
3801853,,3801232,Swanalloia aurantiaca,Walp.,species,synonym
3801212,,3801232,Juanulloa pedunculata,Rusby,species,synonym
3801272,,3801232,Juanulloa hookeriana,Miers,species,synonym
3801409,,3801232,Ulloa parasitica,(Ruiz & Pav.) Pers.,species,synonym
3801168,,3801181,Markea verrucosa,Rusby,species,synonym
3800020,,7299689,Cyphanthera ovalifolia,Miers,species,synonym
7300197,,7299689,Anthocercis albicans,A.Cunn.,species,synonym
9536652,,3798223,Solanum triferum,Poepp.,species,homotypic synonym
2932574,,2932573,Solanum chlamydogynum lateellipticum,Bitter,variety,synonym
2932384,,2932379,Solanum globosum,H.St.John,species,synonym
2932381,,2932379,Solanum sandwichianum,Dunal,species,synonym
4274700,,2932379,Solanum imcompletum,Dunal,species,synonym
4274706,,2932379,Solanum haleakalense,H.St.John,species,synonym
2931749,,2932379,Solanum abollatum,H.St.John,species,synonym
2930781,,2930780,Solanum asymmetriphyllum longiflorum,Specht,variety,synonym
9571011,,3799171,Solanum oliganthum,Humb. & Bonpl.,species,homotypic synonym
2929393,,2929382,Solanum ochranthum quinquejugum,Hawkes,variety,synonym
9527715,,2929382,Solanum caldasii,Humb. & Bonpl.,species,homotypic synonym
2929386,,2929382,Solanum ochranthum endopogon,Bitter,variety,synonym
2929385,,2929382,Solanum fuscatum,Willd. ex Roem. & Schult.,species,synonym
2929383,,2929382,Solanum ochranthum connascens,Bitter,variety,synonym
2929387,,2929382,Solanum fasciatum,Roem. & Schult.,species,synonym
8677982,,2929382,Solanum fuscatum,Willd.,species,homotypic synonym
9244050,,2929382,Solanum ochranthum,Humb. & Bonpl.,species,homotypic synonym
2929392,,2929382,Solanum ochranthum septemjugum,Bitter,variety,synonym
2929390,,2929382,Solanum caldasii,Humb. & Bonpl. ex Dunal,species,synonym
2931753,,2931692,Solanum mitchellianum,Domin,species,synonym
2932112,,2932111,Solanum andicola,C.V.Morton,species,synonym
2932298,,2932296,Solanum phyllanthum aberrans,(Phil.) Witasek,variety,synonym
8261050,,2932296,Solanum crassipes aberrans,Bitter,variety,synonym
12390681,,2932296,Solanum phyllanthum crassipes,Witasek ex Reiche,variety,proparte synonym
8352883,,2929382,Solanum ochranthum connascens,(Bitter) Hawkes,form,synonym
10920607,,2932296,Solanum crassipes aberrans,(Phil.) Bitter,subspecies,synonym
7437406,,2932296,Solanum phyllanthum aberrans,(Phil.) Witasek ex Reiche,variety,synonym
2932299,,2932296,Solanum aberrans,Phil.,species,synonym
2929388,,2929382,Lycopersicon ochranthum,(Dunal) J.M.H.Shaw,species,synonym
8238574,,2929691,Solanum undulatum,Poir.,species,heterotypic synonym
2932811,,2929691,Solanum floccosistellatum,Bitter,species,synonym
9341574,,2929691,Solanum hierochunticum,Dunal,species,synonym
2932807,,2929691,Solanum incanum pluribaccatum,Bitter,variety,synonym
7591649,,2929691,Solanum sanctum,L.,species,heterotypic synonym
2932804,,2929691,Solanum hierochuntinum,Dunal,species,synonym
2932801,,2929691,Solanum incanum horridescens,Bitter,subspecies,synonym
2932812,,2929691,Solanum incanum integrascens,Bitter,variety,synonym
2932806,,2929691,Solanum incanum brevitomentosum,Bitter,variety,synonym
2932802,,2929691,Solanum incanum kavirondoense,Bitter,variety,synonym
2932813,,2929691,Solanum coagulans griseum,Dunal,variety,synonym
2932809,,2929691,Solanum hierochuntinum lanuginosum,Dunal,variety,synonym
2932803,,2929691,Solanum incanum schoanum,Bitter,subspecies,synonym
2932805,,2929691,Solanum unguiculatum,A.Rich.,species,synonym
2929428,,2929427,Solanum psidiifolium,Rusby,species,synonym
3801635,,2929427,Bassovia rusbyi,Britton,species,synonym
2929429,,2929427,Solanum devernicascens,Bitter,species,synonym
2931619,,2931617,Solanum zamorense,Bitter,species,synonym
2931618,,2931617,Solanum deflexiflorum diversum,J.F.Macbr.,variety,synonym
2932810,,2929691,Solanum melongena incanum,(L.) Kuntze,variety,synonym
2932808,,2929691,Solanum incanum unguiculatum,"(A.Rich.) Abedin, Al-Yahya, Chaudhary & J.S.Mossa",variety,synonym
7452713,,2929691,Solanum incanum unguiculatum,(A.Rich.) Bitter,variety,synonym
6711742,,2929897,Solanum edinense edinense,,subspecies,synonym
8715497,,2930469,Solanum rufum,Rich. ex Dunal,species,proparte synonym
11085472,,2930469,Solanum rufum,Rich.,species,homotypic synonym
3799366,,2932219,Solanum subsylvestris,L.B.Sm. & Downs,species,synonym
7588323,,2929566,Solanum verbascifolium,Banks ex Dunal,species,synonym
11005425,,2929566,Solanum blodgettii,Chapm.,species,synonym
8630782,,2929566,Solanum verbascifolium,Banks,species,homotypic synonym
2929570,,2929566,Solanum verbascifolium,L.,species,heterotypic synonym
8248296,,2929566,Solanum bahamense,Mill.,species,heterotypic synonym
5341826,,2929772,Witheringia microphylla,Griseb.,species,synonym
7406157,,2929772,Solanum microphyllum,Griseb. ex Lechl.,species,synonym
8571426,,2929772,Solanum microphyllum,Griseb.,species,homotypic synonym
2932058,,2931686,Solanum semievectum,Bitter,species,synonym
2931690,,2931686,Solanum mite hexazygum,Bitter,subspecies,synonym
2931691,,2931686,Solanum quinquefoliolatum,Bitter,species,synonym
2931688,,2931686,Solanum huallagense,Bitter,species,synonym
2931689,,2931686,Solanum pteleifolium,Sendtn.,species,synonym
2931687,,2931686,Solanum apiculatibaccatum,Bitter,species,synonym
7859203,,2931686,Solanum pteleaefolium,Sendtn.,species,synonym
2930668,,2930665,Solanum gaudichaudii canescens,Dunal,variety,synonym
8158565,,2930665,Solanum heterantherum,Witasek,species,synonym
2930667,,2930665,Solanum heterantherum,Witasek ex Reiche,species,synonym
5341830,,2930665,Witheringia tomentosa,J.Rémy,species,synonym
8009383,,7999768,Solanum karstenii,Klotzsch,species,synonym
2932429,,2932011,Solanum carolinense pohlianum,Dunal,variety,synonym
2932428,,2932011,Solanum godfreyi,Shinners,species,synonym
8368502,,2932011,Solanum carolinense carolinense,,form,synonym
2932425,,2932011,Solanum floridanum,Raf.,species,synonym
8035401,,2932011,Solanum floridanum,Shuttlew. ex Dunal,species,synonym
2932430,,2932011,Solanum carolinense floridanum,Chapm.,variety,synonym
8599148,,2932011,Solanum floridanum,Shuttlew.,species,homotypic synonym
2932427,,2932011,Solanum carolinense albiflorum,Kuntze,variety,synonym
3799425,,2932011,Solanum obliquatum,Raf.,species,synonym
2932426,,2932011,Solanum pleei,Dunal,species,synonym
8309467,,2930745,Solanum ellipticum,Vell.,species,heterotypic synonym
2930746,,2930745,Cyphomandra elliptica,(Vell.) Sendtn.,species,synonym
2930752,,2930745,Solanum catanduvae,L.B.Sm. & Downs,species,synonym
2930748,,2930745,Solanum iraniense,L.B.Sm. & Downs,species,synonym
3800717,,2930745,Solanum moenchii,Dunal,species,synonym
7599172,,2930745,Solanum subhastatum,L.B.Sm. & Downs,species,synonym
2929054,,7727315,Solanum brevidens,Phil.,species,synonym
2929052,,7727315,Solanum bridgesii,A.DC.,species,heterotypic synonym
7782003,,7727315,Solanum pearcei,Phil.,species,heterotypic synonym
2929053,,7727315,Solanum palustre glabrescens,Walp.,variety,synonym
2929955,,2929951,Solanum lomense,Britton & P.Wilson,species,synonym
2932183,,2929951,Solanum hotteanum,Urb. & Ekman,species,synonym
2929953,,2929951,Solanum cristalense macrospermum,Hadac,variety,synonym
3802902,,2929951,Solanum lomensis,Britton,species,synonym
2929954,,2929951,Solanum cristalense,Amshoff,species,synonym
2929952,,2929951,Solanum gundlachii monteverdense,O.E.Schulz,variety,synonym
2930750,,2930745,Solanum johannae,Bitter,species,synonym
2930751,,2930745,Pionandra elliptica,(Sendtn.) Miers,species,synonym
8323522,,7727315,Solanum tuberosum brevidens,(Phil.) Reiche,subspecies,synonym
2929050,,7727315,Solanum tuberosum brevidens,(Phil.) Reiche,variety,synonym
6290050,,2932011,Solanum carolinense albiflorum,(Kuntze) Benke,form,synonym
2930754,,2930745,Cyphomandra cylindrica,(Vell.) Sendtn.,species,synonym
2930749,,2930745,Pionandra cylindrica,(Vell.) Miers,species,synonym
7815779,,2930665,Solanum tomentosum,(J.Rémy) F.Phil.,species,heterotypic synonym
10956992,,2930665,Solanum pinnatum tomentosum,(J.Rémy) Reiche,subspecies,heterotypic synonym
3799446,,7727315,Solanum caldasii glabrescens,(Walp.) DC.,variety,synonym
3799777,,7727315,Solanum brevidens glabrescens,(Walp.) Hawkes,variety,synonym
2930753,,2930745,Cyphomandra subhastata,(Sm. & Downs) A.Child,species,synonym
7542234,,2930745,Cyphomandra subhastata,A.Child ex Bohs,species,synonym
7896078,,2931279,Solanum subandinum,Phil.,species,heterotypic synonym
2931281,,2931279,Solanum furcatum obtusidentatum,Nees,variety,synonym
8591214,,2931279,Solanum muricatum,Bertero,species,homotypic synonym
3797126,,2931279,Solanum coxii,Phil.,species,synonym
2931285,,2931279,Solanum furcatum integerrimum,Nees,variety,synonym
10940223,,2931279,Solanum pterocaulum dichotomiflorum,Dunal,variety,synonym
2931284,,2931279,Solanum furcatum subintegerrimum,Nees,variety,synonym
2932033,,2931279,Solanum tredecimgranum,Bitter,species,synonym
2931282,,2931279,Solanum furcatum acutidentatum,Nees,variety,synonym
2931288,,2931279,Solanum furcatum pilosum,G.Don,variety,synonym
2931286,,2931279,Solanum furcatum glabrum,G.Don,variety,synonym
3801382,,2931279,Solanum arequipense,Bitter,species,synonym
8063953,,2931279,Solanum muricatum,Bertero ex Dunal,species,heterotypic synonym
7832955,,2931279,Solanum crenatodentatum,Dunal,species,synonym
2931287,,2931279,Solanum ocellatum,Phil.,species,synonym
3801622,,2931279,Solanum masafueranum,Bitter & Skottsb.,species,synonym
8133367,,2931279,Solanum furcatum furcatum,,variety,synonym
2931280,,2931279,Solanum robinsonianum,Bitter,species,synonym
3798802,,2931279,Solanum caudiculatum,Phil.,species,synonym
2931283,,2931279,Solanum furcatum subdentatum,Nees,variety,synonym
7999988,,2931279,Solanum bridgesii,Phil.,species,synonym
2931289,,2931279,Solanum rancaguense,Dunal,species,synonym
3802887,,2931279,Solanum rancaguinum,Phil.,species,synonym
8413990,,2931279,Solanum deltoideum,Colla,species,heterotypic synonym
3799721,,2931279,Solanum bridgesii deltoideum,Witasek,variety,synonym
2932034,,2931279,Solanum spretum,C.V.Morton & L.B.Sm.,species,synonym
2931122,,2932332,Solanum compactum,Hawkes & Hjert.,species,synonym
7577768,,2932332,Solanum mechunguense,Bukasov,species,synonym
2932608,,2932599,Solanum juripeba repandum,Sendtn.,variety,synonym
2932602,,2932599,Solanum longiflorum,Vahl,species,synonym
2932604,,2932599,Solanum obscurum,Vahl,species,heterotypic synonym
2932610,,2932599,Solanum stamineum,Steud.,species,synonym
9644527,,2932599,Solanum acanthifolium,Dunal,species,proparte synonym
2932600,,2932599,Solanum styracifolium,Willd. ex Roem. & Schult.,species,synonym
2931650,,2932599,Solanum longifolium,Pav. ex Dunal,species,proparte synonym
2932607,,2932599,Solanum juripeba latifolium,Dunal,variety,synonym
7913856,,2932599,Solanum laurifolium,Mill.,species,heterotypic synonym
2932601,,2932599,Solanum rodschiedii,G.Mey.,species,synonym
8502507,,2932599,Solanum styracifolium,Willd.,species,synonym
7586899,,2932599,Solanum heterophyllum,Lam.,species,heterotypic synonym
2932606,,2932599,Solanum stamineum subinerme,Steud.,variety,synonym
9628956,,2932599,Solanum kavanayense,Pittier,species,synonym
8266953,,2932599,Solanum juripeba,Rich.,species,synonym
2932603,,2932599,Solanum juripeba laccatum,Huber,variety,synonym
3800668,,2932599,Solanum molinum,Fernald,species,synonym
2930662,,2930660,Solanum violaceum scabrum,Benth.,variety,synonym
2930661,,2930660,Solanum violaceum album,Maiden & Betche,variety,synonym
8226379,,2930660,Solanum violaceum,R.Br.,species,heterotypic synonym
2930664,,2930660,Solanum violaceum variegatum,R.Baker,variety,synonym
7460669,,2932021,Solanum laxum,Dunal,species,heterotypic synonym
2932026,,2932021,Solanum megalochitonium,St.-Lag.,species,synonym
2931465,,2932021,Solanum trichocalyx,Dunal,species,synonym
3800306,,2932021,Cliocarpus gardneri,Miers,species,synonym
3798142,,2932021,Solanum perianthomega,Vell.,species,synonym
8575199,,2932021,Solanum cladotrichodes,Mart.,species,homotypic synonym
3800901,,2932021,Solanum miersii,Taub.,species,synonym
3800314,,2932021,Cliocarpus eriocalyx,Miers,species,synonym
2931911,,2932021,Solanum megalonychum,St.-Lag.,species,synonym
2932022,,2932021,Solanum pseudomegalochiton dunalii,Witasek,variety,synonym
8151958,,2932021,Solanum megalochiton villosotomentosum,Dunal,variety,synonym
11369209,,2932021,Solanum eriocalyx,Dunal,species,proparte synonym
3799879,,2932021,Solanum neves-armondii,Dusén,species,synonym
2932027,,2932021,Solanum pseudomegalochiton,Witasek,species,synonym
2932025,,2932021,Solanum cladotrichodes,Mart. ex Sendtn.,species,synonym
2931912,,2932021,Solanum megalonychinum,St.-Lag.,species,synonym
2932024,,2932021,Solanum saltiense,S.Moore,species,synonym
7299961,,,Solanum eleagnifolium eleagnifolium,,variety,accepted
3801816,,,Solanum eleagnifolium argyrocroton,"Griseb., 1879",variety,accepted
3801812,,,Solanum eleagnifolium grandiflorum,"Griseb., 1879",variety,accepted
3802373,,2930565,Solanum distichophyllum gracile,Sendtn.,variety,synonym
2930566,,2930565,Solanum badilloi,Benítez,species,synonym
3799469,,2931279,Solanum andinum,Reiche,species,synonym
5581137,,2931279,Witheringia furcata,(Dunal) J.Rémy,species,synonym
2932605,,2932599,Solanum salviifolium longiflorum,(Vahl) Pers.,variety,synonym
6290042,,2930660,Solanum violaceum scabrum,(Benth.) Domin,form,synonym
3799759,,2931279,Solanum nigrum crenatodentatum,(Dunal) O.E.Schulz,variety,synonym
7450970,,2931279,Solanum bridgesii ocellatum,(Phil.) Witasek ex Reiche,variety,synonym
3799717,,2931279,Solanum bridgesii ocellatum,(Phil.) Witasek,variety,synonym
3800302,,2932021,Cliocarpus megalochiton,(Mart.) Miers,species,synonym
