uuid,code,name,country,altCodes
a152ee63-51fb-49d4-b5d5-c7e6571b17f6,TCDL,Trinity College Dublin,IE,[]
a1ba4f53-0854-441b-a8ba-2f2af4188f5e,SALF,Salford Royal Free Museum and Library,GB,[]
a1ddf1da-c495-46f9-873f-fddabaa7236f,UNITEC,Unitec Institute of Technology,NZ,[]
a1fdd1fc-4880-4b4b-a020-078b874efb6b,TEF,Centre National de la Recherche Appliquée au Developement Rural,MG,[]
a21f35c2-09e1-4d7a-9035-9031794dbd3e,SHM,Shanghai Museum of Natural History,CN,[]
a2e211f8-5122-4d60-b206-1a6fc4ec976d,SXAU,Shanxi Agricultural University,CN,[]
a36b0d19-e971-4610-a0d2-f552b021c76c,SLTC,Teachers College,PL,[]
a3e346e5-ecde-4adb-866d-3b9ad98d3cde,UCAM,Universidad Autónoma de Campeche,MX,[]
a4c24cd0-8a6c-44b8-bf28-1991cce022d2,SZ,"Sichuan University, Jianghong Ran",CN,[]
a4c92107-b55e-433c-8db1-6c0dfe31eace,VIT,Museo de Ciencias Naturales de Alava,ES,[]
a4d3246b-1d41-4959-90d5-76b089b032d9,UPSV,Uppsala University,SE,[]
a4df3416-01d1-4940-bf2f-ad8e0819a8f1,SMS,Missouri State University,US,[]
a588413f-09a2-442e-b0e6-fc2d01d6e7fd,SZU,University of Salzburg,AT,[]
a5bce97d-42ef-4c4f-b0d3-2d664594e2b8,SPN,Southampton University,GB,[]
a5c9bd1e-b0ef-4a91-9ac6-f397f96b9259,TUN,Université de Tunis,TN,[]
a5e2c8d1-7093-40cc-9e09-8637f30bb4c9,USCS,University of South Carolina Upstate,US,[]
a5fee62e-78d5-413b-9897-6ddd8deccbf6,SIGMA,Station Internationale de Géobotanique Méditerranéenne et Alpine,FR,[]
a708456c-03a3-468d-a442-551521bdf715,SRSC,Sul Ross State University,US,[]
a72d4203-ffef-4b34-96df-a51fb1f60ef3,SCU,Shandong Christian University,CN,[]
a7823e51-4bb9-429e-943c-da56a20eb06d,VOR,Voronezh State University,RU,[]
a7c81d8e-8dff-493c-a022-f6da42829247,VBI,Institute of Ecology and Botany CER,HU,[]
a7deaaf8-22e6-41a9-823f-1db71f5f6ded,VBGI,Botanical Garden-Institute of FEB RAS,RU,[]
a969a8a5-de1c-49b5-be18-cbfe8d87bf31,UPNG,University of Papua New Guinea,PG,[]
a977d632-bd90-47d8-a152-83a0effbd51b,TOHO,Toho University,JP,[]
a990e54a-ffda-4c66-a408-5fb2baa9ae85,TL,Université Paul Sabatier,FR,"['TLJ', 'TLF']"
a9c650ee-671c-484d-8f08-8445a8679f05,TELY,Tate Library,GB,[]
a9dedf1f-8609-4f4b-baf1-501710134301,UNDH,"University of KwaZulu-Natal, Westville campus",ZA,[]
aab50ba7-031f-4b30-967c-491905130c31,SCFQ,Service canadien de la faune,CA,[]
ab06648f-c439-4400-95d8-679bb2cd9f6e,UPCB,Universidade Federal do Paraná,BR,['DCMP']
ab2f58c9-d458-4781-8a44-be117c109def,TRO,Royal Horticultural Society of Cornwall,GB,[]
ab9b562d-89ba-4d99-a85d-5a8e0999eaa2,SJ,Departamento de Recursos Naturales y Ambientales,PR,[]
abb3dab4-b189-4f98-89a0-9ffa06dd6dcc,TNU,National Taiwan Normal University,TW,[]
abc47ef4-4676-4dd7-9d20-8edc1f07166e,SAP,Hokkaido University,JP,[]
abce0f90-04da-472e-9ab5-1bdc03b3b9b2,SCP,Sociedad Científica del Paraguay,PY,[]
abd0b819-538e-4398-96be-04345b280f6c,UT,University of Utah,US,[]
abdce72b-0a7a-463f-bb5f-6c04ba3049fc,SNHS,Guildford Museum,GB,[]
ac0363cd-a40c-48f6-93e8-85f82d24a811,SHB,Shanghai Baptist College,CN,[]
ac92c976-84e6-4b85-aeb8-819ad69c5afb,TBY,Tenby Museum,GB,[]
acb1a92d-307e-42ea-87fb-a6c3b7f9cebd,RPPR,Internationl Institute of Tropical Forestry,PR,[]
acbb0860-4778-423b-8411-84dd493bbb7d,UQAR,Université du Québec à Rimouski,CA,[]
acdfe01a-9183-40b9-b20a-e3db7d7e977e,RWBG,Botanical Garden of the Southern Federal University,RU,[]
ad8d5e0e-e905-4935-8100-961019e0b707,SYPC,Shenyang College of Pharmacy,CN,[]
ad9f0f5a-fb03-4a3f-98b7-fb1a959e2933,TRES,Tresco Abbey,GB,[]
ada1d4a1-d0f6-4687-92e4-3ae0098b0252,SDN,Swindon Museum and Art Gallery,GB,[]
adbcf6bb-4718-4f96-bd4f-cad7116f0d60,UTEP,University of Texas at El Paso Biodiversity Collections,US,['UTEP']
ae1805c1-c28a-4d3e-86db-ea9a59506f85,ROCH,Rochester Academy of Science,US,[]
ae23b6ce-3245-4171-8521-420d73ecdbc3,STEU,University of Stellenbosch,ZA,[]
ae2ac579-2cdc-4306-828a-82ae4fb26869,UCSC,University of California Santa Cruz,US,[]
ae574f13-b367-4088-b9fa-281a270c9833,VTA,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement (INRAE)",FR,[]
ae99c40b-c5f3-42f8-807c-de4ba4ceb3b9,SHG,Sohag University,EG,['SUH']
aecc9478-6900-4795-8a55-f1e222de3252,SUHC,Salisbury University,US,[]
aed713d1-3620-4c20-bb8b-f9770056578d,SWT,Texas State University,US,[]
af077a54-fb49-43f5-80a1-cc6378e00c55,VI,Gotlands Museum / The Gotland Museum,SE,[]
afddbb9e-e284-4978-a2cb-d29fa1e3aa10,SRR,Koninklijke Shell (Shell Research N.V.),NL,[]
b0149a4d-fd9c-406c-8912-4b642e7c27e8,TAM,Estonian Museum of Natural History,EE,[]
b05f1ea2-a2ba-459d-a948-3b157cd557a3,RMBC,Rotherham Museums and Archives,GB,"['RTHM', 'RHM']"
b0daca0b-ecd3-458c-9a05-48ba5a990c70,SWU,Sungshin Women's University,KR,[]
b0fb6fa3-633b-4486-9018-8f746603946e,SING,National Parks board,SG,[]
b1731068-3cf8-46c6-8655-3a6a4af5b0e0,SERG,Institut de Recherche Agronomique de Guinée (IRAG),GN,[]
b1fe56c3-92b2-4941-904a-465e1229dcdc,UFS,Nyabyeya Forestry College,UG,[]
b2ace56a-05f8-4900-bfd9-36892eff51c7,ROO,Agricultural Research Council-Range and Forage Institute,ZA,[]
b32ca41c-cad8-40b7-91fa-f42ee6ff7c12,SNW,Shropshire and North Wales Natural History and Antiquarian Society,GB,[]
b407a66a-a084-4fe8-b4d7-8aa1f6eb971c,UMT,Mutare Museum,ZW,[]
b41e5bf4-0ccc-49cf-b8be-8e1a5e58ad53,TTC,Texas Tech University,US,[]
b4544235-e5e2-46fa-9ddc-cfdf478f98ac,THO,Robert Dick Herbarium,GB,[]
b4792faa-3f76-488b-b329-d82e01385669,SZL,Landesherbar von Salzburg,AT,[]
b4b14b83-ba5b-485f-8a48-01112a7a6aac,UAC,University of Calgary,CA,[]
b541e746-a755-4b8d-a6b0-02e477655d44,SOF,Sofyivka National Dendrological Park,UA,[]
b56390b1-b97f-4367-8879-1591a371a5bf,TRIN,"University of West Indies, St. Augustine Campus, Trinidad and Tobago",TT,[]
b5643779-5c74-4c1c-98bd-a1fd961f6ddc,UMF,University of Michigan,US,[]
b5c9d65e-0b38-4b4c-8a62-d6c816a24967,TONG,Tonghua Teachers College,CN,[]
b5e05849-2b11-403a-8a45-7911c7e28b4e,WARM,University of Central Missouri,US,[]
b6d122e6-2642-432a-8dd5-56d384548e4a,TCB,"Department of Life Sciences, National Chung Hsing University",TW,[]
b769de3e-b3af-43f9-98f7-fb30acb83f8e,ROV,Museo Civico di Rovereto,IT,[]
b78218b5-5205-441f-8808-2f719948ac47,RPN,Ripon Mechanics Institute,GB,[]
b78da486-672c-4104-bad0-e7b3fdd9e3a7,SYKO,"Komi Scientific Centre, Russian Academy of Sciences",RU,[]
b7a9a32d-6b29-4bde-b52c-764adda16794,THIM,National Biodiversity Centre,BT,[]
b8192874-60af-4923-94c0-20b44edaef52,STA,University of St Andrews Herbarium,GB,[]
b8339e1a-cf09-41a3-a4df-e15132e601eb,URM,Universidade Federal de Pernambuco,BR,[]
b88cfcbf-01bf-4315-91c6-094658d8abb4,TJMP,Tianjin Institute of Medical and Pharmaceutical Sciences,CN,[]
b9623cfe-383a-489a-bbdd-9f048c3d71f0,WCRP,Winchester Public Library,GB,[]
b9880a88-bc86-4b39-89ba-2ef419711ba5,VDAC,Virginia Department of Agriculture and Consumer Services,US,[]
b9d142ec-5b2d-4238-af31-d48906963beb,USMS,University of Southern Mississippi,US,[]
b9df98fd-9d2b-49a0-ab7d-df0090c22b5f,STH,Saint Helena National Trust,,[]
b9f30fab-9fa4-438f-af0c-6c3930c2d6f8,ROIG,Estación Experimental de Plantas Medicinales Dr. Juan T. Roig,CU,[]
ba3e8f5b-b023-41e1-8d4b-c032668b8121,SAT,Angelo State University,US,[]
ba4a4dcc-1071-432d-a337-c0c5c3b72cb0,UMBS,University of Michigan,US,[]
ba723df9-c8da-4403-9ffe-f3fc5508e6dd,UAGC,Universidad Autónoma de Guerrero,MX,[]
bbbdfa49-368b-4080-bccf-8992dfa40c45,WBS,Landbouwuniversiteit,NL,[]
bcb95d70-6fb5-4253-ae89-1ac4fbcceccf,TOKE,Tokyo University of Education,JP,[]
bcbe1d73-8d69-42d5-947b-982de1e6ef0c,SHDC,Shanghai Institute for Drug Control,CN,[]
bd3dda14-8977-44fd-922b-92d8dc8bc20b,TOU,University of Tours,FR,[]
bd5b7460-9d08-4d46-97f6-ce1be387eb34,SYKT,Syktyvkar State University,RU,[]
bde7d9e1-6e72-4bb9-a5a2-6657a626cee5,WAR,Warwickshire Museum,GB,[]
bdf0f3d3-0e55-466e-83a3-69b551908877,SURCO,Universidad Surcolombiana,CO,[]
bdfece88-abdb-4c49-80af-1337c225f90d,UNN,University of Nigeria,NG,[]
bf997e54-b0db-45c3-a0c7-eeb03832d325,RRLB,Institute of Minerals and Materials Technology,IN,[]
bfd67379-ad28-47dc-9dc7-ed826643dfbc,VORG,Voronezh State University,RU,[]
c1a2673a-e265-443c-be28-377a80925d72,RSY,"Buteshire Natural History Society, The Museum",GB,[]
c1becb24-9639-4528-943b-f73aa240ca17,TRU,Royal Cornwall Museum,GB,[]
c1e1f583-97dc-412a-af87-80834204f601,STT,St. Thomas's Hospital Medical School Library,GB,[]
c21b15dc-9a70-462c-9080-6c8b361f5e07,UPM,Universiti Putra Malaysia,MY,[]
c22687dd-858c-477c-b16e-2bc4eb82f79e,SAU,Sichuan Agricultural University,CN,[]
c229e4f6-620b-44b1-b46b-ef73cd349d92,UWGB,University of Wisconsin-Green Bay,US,[]
c276c7dc-fac6-49ef-9c61-b703def09aad,STPS,St. Paul's School,GB,[]
c2b916ad-d02c-435e-8b76-a582639a7435,RIN,Research Institute for Nature Management,NL,[]
c2c52f3a-a47b-4778-8b2a-ddea1be0d0ae,AASU,Georgia Southern University—Armstrong Campus,US,[]
c2c5c61b-74a1-4b31-a97d-55a6ef13dbfa,TECLA,Centro Nacional de Tecnologia Agropecuaria,SV,[]
c2eda9db-12ab-4d12-9645-a981dbd65411,UAS,Universidad Autónoma de Sinaloa,MX,[]
c2f063fa-6056-4387-9177-354b735e3561,RTE,Holmesdale Natural History Club Museum,GB,[]
c3113b78-2805-4841-9e75-ddfc30f977e0,SB,Saint Bernard Abbey,US,[]
c31190b3-245b-4ede-b5b0-428ec5f2b5e3,TUH,Tehran University,IR,[]
c3467e96-b258-4455-a8d1-ed52ad9e7881,STASH,St. Beuno's College,GB,[]
c35059cd-7542-4150-9eee-c1e30dec2b4d,UJAT,Universidad Juárez Autónoma de Tabasco,MX,[]
c3a0798e-72f7-4b47-809e-3ed0473f6139,RFNS,Rochdale Field Naturalists' Society,GB,[]
c3b796b8-3771-4df1-a23a-aea71328d487,SMCW,Saint Michael's College,US,[]
c3d37b8d-2224-44cb-a7cf-3c856b22fccd,SN,South China Normal University,CN,[]
c3f4fe6f-93fa-4f3c-9a54-46ee0bf4129f,UMFK,University of Maine at Fort Kent,US,[]
c41c5de7-388f-4ab4-9ce8-ac3c3803f2b9,SCFI,Sichuan Academy of Forestry,CN,[]
c4a1b662-51e4-426c-9d7c-14a80f7342bb,STB,St. Bartholomew's Hospital,GB,[]
c4beff0d-2733-4ab6-92e7-013d4026658d,TOR,Torquay Museum,GB,[]
c4eea3f2-d89d-4dcc-b261-c74449128097,UPP,Uppingham School Museum,GB,[]
c52c9fa1-d7cf-4e64-928e-5a751a97dea8,SCAR,Wood End Museum,GB,[]
c5c0cbf6-b883-46e7-b9dd-41575a1ed978,SGGS,The Museum,GB,[]
c5c5ee78-5a8a-416e-8956-463f473be5b4,VIL,Université de Paris-Sud,FR,[]
c6356421-3210-4531-9baf-e48a704a0460,TCSW,Texas Woman's University,US,[]
c645b060-c130-45ee-97ab-b9fc94393523,VAL,Universitat de València,ES,"['VF', 'VAB']"
c6a278cd-f60e-4b95-a75d-8a057c50cf12,SHYAN,Shropshire Archaeological and Natural History Society,GB,[]
c6faa803-a8d3-41ea-b437-a2837ab6c3fd,TRE,Trencianske muzeum,SK,[]
c76f79f5-5d01-4d0f-a9cf-05fa80f16a70,UWO,University of Western Ontario,CA,[]
c7fa1662-6689-4760-bd61-908129034d93,UCOB,Universidad Centroccidental Lisandro Alvarado,VE,[]
c81d11dc-50bd-4939-8a04-6d8e1cdca0ac,UDU,Udmurt State University,RU,[]
c863c8a4-16cb-4556-afec-2d8f897cc642,STL,Instituto Nacional de Limnología,AR,[]
c8edd963-b00d-492c-8756-91291d2eeb08,RSU,Ryazan State University,RU,[]
c8ffef25-244d-4b3d-9f08-412264b49382,SAPA,Hokkaido University Museum,JP,[]
c9045793-b47c-4f12-9d68-b5b2b1d73b77,TMRC,Shahid Beheshti University of Medical Sciences,IR,[]
c9798b0a-1f4f-4093-a0d9-00aad11d5d4a,SNC,Saint Norbert College,US,[]
c998b975-6b11-41c2-87ca-f7f2fa53741c,TROY,Troy University,US,[]
ca35db6b-b597-4381-b9e0-a9e0350a75e6,TOLI,Universidad del Tolima,CO,[]
ca912477-12f4-4ae3-9c5a-5858566baf29,UTD,University of Texas,US,[]
caa0ff2e-602b-426a-ad48-d4d75d6ae163,SAMF,Samford University,US,[]
cb1b9041-7372-4983-b598-17fb7697aff8,SARBG,Botanical Garden of the Saratov State University of N.G.Chernyshevsky,RU,[]
cb91741c-a3cb-44ab-8cf8-7bb65e428b69,WAU,Wau Ecology Institute,PG,[]
cbe3d2a1-0ca9-4622-a0ad-fd186347147f,UTV,Università degli Studi della Tuscia,IT,[]
cd2bfc12-27fc-4483-84a3-758d4f567732,UCAC,University of Central Arkansas,US,[]
cd6512c1-1327-4d76-bbb1-94c6667584f0,SRF,Shangrao Forestry Institute,CN,[]
cdc699ac-1383-4a7e-aac3-f6f5297d1c85,RUSU,Universidade Santa Úrsula,BR,[]
cdf78974-f311-43e5-8ad3-334e162377f5,TDN,Todmorden Botanical Society,GB,[]
ce076168-d81d-4157-b95d-9c37ba734f34,SO,Sofia University,BG,[]
ce4fd4dc-6d45-4b57-9b8e-ec1bb3ed1cf5,WAI,Waimea Valley (Hi'ipaka LLC),US,[]
ce511c08-d5bd-483d-96c1-62bafcfacdf8,TUP,Trent University,CA,[]
ce9d7fc6-1fc3-4bd1-8e80-12568400a716,SALA,Universidad de Salamanca,ES,['SALAF']
cf3890b3-29a3-4b20-99ba-f4578f745e27,UPTC,Universidad Pedogógica y Tecnológica de Colombia,CO,[]
cf4aa479-f2af-45f0-99e1-2c4e1c23f4fb,STD,Prittlewell Priory Museum,GB,[]
d0241288-61eb-4470-b518-35eb63863496,SIMF,Taurida National University,UA,[]
d0351c4a-b02d-4b0c-9d67-c47b2f942b89,SLSK,St. Leonard's School,GB,[]
d08cdeb2-bb24-4f7e-846e-5a469d039150,SBCC,Santa Barbara City College,US,[]
d096df98-287a-4b31-b4b3-1f7febd87805,UDBC,Universidad Distrital “Francisco José de Caldas”,CO,[]
d0d5e094-0616-42a8-9593-9d97f504f52a,SACL,Santa Clara University,US,[]
d0da26b0-faf9-4cfe-b720-1a241044595a,WAPA,War in the Pacific National Historical Park,GU,[]
d0da79a2-5f5c-42f8-81ea-5d32a58f3993,VLA,"Federal Scientific Center of the East Asia Terrestrial Biodiversity, Far Eastern Branch, Russian Academy of Sciences",RU,[]
d1b1f4a4-1d28-4876-a1b6-25ab9aa3da1f,RIG,University of Latvia,LV,['RIGG']
d26e7ce9-35d1-4163-a190-446b332a74d0,UCSA,University College of Swansea,GB,[]
d2fdcfdc-ea31-4443-b74a-67fcb448dc5d,RHT,St. Joseph's College,IN,[]
d32ef874-a248-451e-bd16-8bf91e742241,SPF,Universidade de São Paulo,BR,['SPB']
d40b959c-b76a-4709-99c0-051219f825f7,TJDC,Tianjin Municipal Institute for Drug Control,CN,[]
d42ee35e-5063-4e15-9a19-695639a1eaf3,TAIM,Taiwan Museum,TW,[]
d4404294-aa15-47f6-8ba9-e947ec8061c7,SBBG,Santa Barbara Botanic Garden,US,[]
d4479d07-a88d-401f-a88a-9cea49f50581,UAMIZ,Universidad Autónoma Metropolitana Iztapalapa,MX,[]
d47d553c-ede5-4893-bb09-85c582ccd0d0,SPTS,Southport Scientific Society,GB,[]
d484d5ec-b186-4b00-ab38-8476c1f5c0e5,UPR,Botanical Garden of the University of Puerto Rico,PR,[]
d489802f-afc8-43ae-a0cf-b2b6b33a8810,UOJ,Universidad del Oriente,VE,[]
d48eddca-22c3-4e69-85cc-f667166de101,SL,Njala University,SL,[]
d4ec00e7-ab9d-45d9-aad6-5f27c7b325ac,RPSC,Río Palenque Science Center,EC,[]
d53eebe9-6626-4fad-9e77-a7777c5191b2,TK,Tomsk State University,RU,[]
d5412949-0d3f-47db-877f-e89e88424574,SKR,Latvian Research Institute of Agriculture,LV,[]
d5615551-05cb-4a4b-9b5f-aeb7411a5339,SYD,University of Sydney,AU,[]
d57ca3f8-defe-4833-ab62-c4558703ec93,STPE,"Florida Marine Research Institute, Florida Department of Environmental Protection",US,[]
d5ba482e-5c77-4bbe-8a95-f14196985996,TKPM,Tokushima Prefectural Museum,JP,[]
d5e9d5b7-9ee4-4ee1-ba70-9607a803b759,SSPW,Perivale Wood Nature Reserve,GB,[]
d5ebf76c-e767-4e2d-9ad1-e7a19eff4821,VIC,Universidade Federal de Viçosa,BR,[]
d62cfd59-9060-4ba7-a120-8d2141b51ffd,SXU,Shanxi University,CN,[]
d64a8f8e-8235-4120-9855-8ad19a333a6c,SOA,Agricultural University of Plovdiv,BG,[]
d6b1bf46-32b8-48e3-b2dd-49587475de53,UMO,University of Missouri,US,[]
d6eb8037-323f-4223-b137-c5912402b14f,TFC,Universidad de La Laguna,ES,[]
d755dfbe-83b4-4f76-a067-9bf6d8b9e204,TEPB,Universidade Federal do Piauí,BR,[]
d78a12ec-d421-4396-8caf-e75396451977,WB,Universität Würzburg,DE,['WBM']
d79c2be3-fcb0-4e64-8af5-1ad7e1263451,UVAL,Universidad del Valle de Guatemala,GT,[]
d7bff3ff-3976-4c52-afcb-206e79d30cd4,SMW,School of Medicine for Women,GB,[]
d7d2227b-68d1-4d48-8255-4a35cea9819e,TB,Tbilisi State University,GE,[]
d7d5a491-1b85-45a9-b1c8-ce8aa1f5b59b,VDB,Vanderbilt University,US,[]
d7ecccdb-fc73-4316-951e-8026172ed7dc,SFT,Stowlangtoft Hall,GB,[]
d9486ca1-4ce0-45bc-9baa-7b1917a89d96,VMIL,Virginia Military Institute,US,[]
d9dcb096-8d23-4be7-9e31-845647b6539c,SDMP,Shandong Institute of Traditional Chinese Medicine and Materia Medica,CN,[]
da168502-c672-4fbc-bba9-1af33f1939d8,SAR,"The Sarawak Herbarium, Department of Forestry",MY,[]
da5814ba-4d93-46cc-bc3f-c2060d37f326,AAR,Reliquae Aaronsohnianae,IL,[]
daa2ac46-2f53-46a0-a933-874b658f1b99,WARK,Western Illinois University,US,[]
dad240a6-d8f1-45ad-88e9-3243ff5ae855,UEVH,Universidade de Évora,PT,[]
db1cfbe5-5724-4e96-9edc-7e4e4be8c068,USH,Ushaw College,GB,[]
db645135-6098-4e2e-bed9-b0af2148869b,RMWC,Randolph College,US,[]
dbd4bd6a-4594-4e58-a1ef-52c81d60a5fa,UNAF,University of North Alabama,US,[]
dc514cae-af11-4c65-96d4-4aa8dac72459,TUT,Daejeon University,KR,[]
dc7d30f3-e65f-48aa-a316-2aa8a829c2fe,STPCM,"Island Museum, Candie Gardens",GG,[]
dd7b488d-277b-4c5f-817d-99ae7caf1a92,SUA,Sokoine University of Agriculture,TZ,[]
de2e8f1e-3bfc-4724-ae34-28215934f8b4,RO,Università degli Studi di Roma La Sapienza,IT,[]
de5997d4-fa15-41dd-8232-65a4e14b68e0,UAPC,University of Alberta,CA,[]
dea623e7-4e69-4c33-9fbb-f3fdd04d0273,UWL,University of Wisconsin,US,[]
dea8c4e4-60be-41a8-9433-5202f07beccc,USLH,University of Louisiana Lafayette,US,[]
deb877cf-2468-4aa8-8c05-a8d211521112,UV,Universidad de Valparaíso,CL,[]
dfd858d3-c2ef-4485-b1bd-f82a6a9a725d,SU,Suzhou University,CN,[]
dfede426-be0c-4ec2-8676-d9c65c40cae6,SAL,Kansas Wesleyan University,US,[]
e08cc23b-75d1-4387-99be-08e6d1ae2dc9,SCHG,Garden Route Botanical Garden,ZA,[]
e0add8a4-4b43-4431-8e88-bd46846835c5,SRP,Boise State University,US,[]
e0e37720-537b-46d8-abad-04858759bd97,SGBH,Museum of Staffordshire County,GB,[]
e18f9abd-d5c5-4df3-bba2-ef1e2166c89e,RUNYON,University of Texas Rio Grande Valley,US,[]
e1ccc121-49e6-433f-97d1-206ee5be8f1b,SPSF,Instituto Florestal,BR,[]
e1ea3478-53d4-40aa-95a3-2193596bee68,RMTV,University of Rome Tor Vergata,IT,[]
e222e56e-520d-48ca-84c3-a6959908481a,RYU,University of the Ryukyus,JP,[]
e290c0f3-e1fc-4834-91cb-265ff63d727a,RGY,Rugby School Natural History Society Museum,GB,[]
e2de84c7-1e45-4f5e-857e-ced45f88a92f,STK,Stoke-on-Trent Athenaeum,GB,[]
e310a2fb-205d-4ed4-b2f5-8f004fd23b2f,SF,Universidad Nacional del Litoral,AR,[]
e315ba49-b022-438f-9da1-8aac80816dc6,TSM,Museo Civico di Storia Naturale,IT,[]
e384fcbd-0bd1-460e-bf4d-cb5a1fc73260,UVIC,University of Victoria,CA,[]
e44c704b-5ae7-4abd-b906-42d7f8f2b608,RNMUT,Republic Nature Museum of Uzbekistan,UZ,[]
e4f1e437-2f35-4c66-bec5-a3c778839dc8,TALE,Laboratoire Géologique,FR,[]
e54fceb6-b3d4-4592-86ca-4029beda07de,STP,"La Société Guernesiaise, Priaulx Library",GG,[]
e6054726-5738-4d35-afb9-4c7aa739ced0,TDC,Tristan da Cunha,,[]
e623b87b-e2ab-4ae2-b83b-91b8ff408835,IIBZ,"Instituto de Investigaciones Botánicas y Zoológicas - Prof. Rafael M. Moscoso, Universidad Autónoma de Santo Domingo",DO,[]
e72dc32b-fa1f-465f-9941-7e9b8a718d70,SS,Università di Sassari,IT,[]
e753fb02-d394-4dbb-889a-bb89a914f000,SIAC,Accademia dei Fisiocritici Onlus,IT,[]
e7cc8ec2-370a-4d9c-b2eb-ee58e2016106,TAIE,"Endemic Species Research Institute, Taiwan",TW,[]
e7d9db04-88c7-49d7-a2eb-d2b0dd739618,SHI,Shihezi University,CN,[]
e7fed358-fb6b-4afd-be39-fe6eb7cdd167,UNEX,Universidad de Extremadura,ES,[]
e80ffe42-fb44-40e3-b608-5ac467969d8e,SACT,"California State University, Sacramento",US,[]
e8485846-1918-4b8c-bb6f-0b61e6aafd51,RUHV,Radford University,US,[]
e85751f0-02fc-4f56-ab6c-cf46220b5667,TRTE,"Erindale College, University of Toronto",CA,[]
e8825080-5dfd-48f4-9147-469d363a9abd,TYF,Shangxi Forestry Institute,CN,[]
e917200c-88fc-4727-95ce-c4e2a5db753b,TAN,Parc Botanique et Zoologique de Tsimbazaza (PBZT),MG,['PBZT']
eaf78194-ac0e-4bfd-90a7-a938455cc497,SHMI,"Shanghai Institute of Materia Medica, Chinese Academy of Sciences",CN,[]
ebe8c062-0377-46a3-8236-ce1ea65223ad,VIES,Federal University of Espírito Santo,BR,[]
ede7d9ea-d6b3-4dd4-9604-bc2797a58ad3,SMI,Prince Rupert Forest Region,CA,[]
ee1186b4-6656-4f05-a022-92c70a915d10,UFU,"Ural Federal University ""B. N. Yeltsin""",RU,[]
ee23a5e5-55a5-43c4-b67b-af815307079a,THIB,Nicholls State University,US,[]
ee3987d2-70da-4d0c-a3d5-433e7cd50073,UBT,University of Bayreuth,DE,[]
ee53c30f-e1f7-4594-8676-452881732387,SASK,University of Saskatchewan,CA,[]
ee919c96-87d4-4254-982d-1e6e673748c0,ULT,Al-Faateh University,LY,[]
ef985171-c61a-4a26-b9f6-82d15d6003d2,SEV,Universidad de Sevilla,ES,['SEVF']
efc9e42f-509d-47fe-a30a-1bbd7ac8ba31,USF,University of South Florida,US,[]
eff3720c-5749-4c99-a4d5-87f6b06eb500,SYAU,Shenyang Agricultural University,CN,[]
f0478ac0-217e-47a7-b264-24e59dcf19cc,RSA,California Botanic Garden,US,['POM']
f0a20086-cf26-4245-97db-183f6398c745,ROML,National University of Lesotho,LS,[]
f0c638ea-f8ba-4837-9cfa-34f58771a95a,SDFS,Shandong Forestry School,CN,[]
f0d5c2b3-93c1-40f0-bf6d-a83b0c058b7f,SCARB,Boys' High School,GB,[]
f0ef70f9-8f2f-49b8-be4c-1cac7399a033,SOTON,Southampton University,GB,[]
f175d2d6-87a5-4ea2-8b24-7540cb37a099,SV,Antigua Estación Experimental Agronómica,CU,[]
f1a9dbf4-d333-4af3-b670-b8a6b41c9021,UCH,Universidad Autónoma de Chiriquí,PA,[]
f1c3c77f-79d4-4c67-a1d9-d39eaa64db47,UKMS,"Universiti Kebangsaan Malaysia, Kampus Sabah",MY,[]
f212f778-6d8d-41b7-9575-72c35ec8b72d,TAUF,Aristotle University of Thessaloniki,GR,[]
f23c7757-f276-49ca-aa4b-454fd6662921,TOGO,Université du Lomé,TG,[]
f2500cbb-daf4-4d31-b859-c23efa08679e,ST,Suzhou Teachers College,CN,[]
f2edd32b-1c73-4b2a-b5c8-6932fa355f6a,ROPA,Sonoma State University,US,[]
f32c4b38-5030-482c-8c7e-715e74c9665e,UWC,University of the Western Cape,ZA,[]
f40744c4-7955-406d-923f-cd3d2d719718,UNR,Universidad Nacional de Rosario,AR,[]
f4c6a22d-86a5-436c-b713-936f79233b5c,SDSU,San Diego State University,US,[]
f5225c0a-73bb-449c-9e74-11f45433e17e,UQAM,Université du Québec à Montréal,CA,[]
f5285446-dedb-4c30-b8d4-a165dd523b99,UCSW,University College,GB,[]
f551a25b-0860-4958-af5f-c62facb98496,SNM,Western New Mexico University,US,[]
f55edef2-dc76-4734-b326-13102af417a5,SEMO,Southeast Missouri State University,US,[]
f603153b-2044-4599-965a-8e476a8e1a8f,VYM,"Muzeum Vyškovska, příspěvková organizace",CZ,[]
f6d1342c-2419-4c87-8e67-bcc1cef0d7db,UNCC,James F. Matthews Center for Biodiversity Studies,US,[]
f7068d69-cf88-42d8-a984-0c4de6ce8579,UARK,University of Arkansas,US,['ARK']
f78194a5-f44b-44ae-9916-101355f2c501,SD,San Diego Natural History Museum,US,[]
f7a3bed7-1cf8-4d5e-8961-df057aa3d602,SIU,Southern Illinois University,US,[]
f7cd220d-c626-460f-b393-1936d8e2c7db,SMU,Southern Methodist University,US,[]
f86a3f1f-e8fb-48ea-bd48-706dae11fcd2,RUTPP,"Cook College, Rutgers University",US,[]
f8e05d65-954d-4cb9-8e16-fc9e33c224a8,STI,Stirling Smith Art Gallery and Museum,GB,[]
